"cve_mun","categoria","valor","cve","original"
"19041","sem_uma",2,"uma",-7.58125039750682
"19041","sem_pyme",3,"pyme",11.6808149405773
"19041","moda",2,NA,NA
"19042","sem_total",1,"total",-28.8508557457213
"19042","sem_mujeres",2,"mujeres",-5.45454545454548
"19042","sem_jovenes",1,"jovenes",-40.7407407407407
"19042","sem_mayores",1,"mayores",-22.7272727272727
"19042","sem_uma",1,"uma",-19.1176470588235
"19042","sem_pyme",1,"pyme",-11.1111111111111
"19042","moda",1,NA,NA
"19043","sem_total",3,"total",14.2857142857143
"19043","sem_mujeres",3,"mujeres",100
"19043","sem_jovenes",3,"jovenes",100
"19043","sem_mayores",3,"mayores",50
"19043","sem_uma",3,"uma",14.8148148148149
"19043","sem_pyme",3,"pyme",14.2857142857143
"19043","moda",3,NA,NA
"19044","sem_total",2,"total",-0.699168556311436
"19044","sem_mujeres",2,"mujeres",-0.918032786885237
"19044","sem_jovenes",2,"jovenes",-0.204290091930537
"19044","sem_mayores",2,"mayores",-1.67714884696016
"19044","sem_uma",3,"uma",0.273511466442211
"19044","sem_pyme",3,"pyme",1.94839389152186
"19044","moda",2,NA,NA
"19045","sem_total",3,"total",4.91169049621534
"19045","sem_mujeres",3,"mujeres",6.05967394647799
"19045","sem_jovenes",3,"jovenes",4.74293989862418
"19045","sem_mayores",3,"mayores",4.01929260450158
"19045","sem_uma",3,"uma",9.45322793148882
"19045","sem_pyme",3,"pyme",18.6084142394822
"19045","moda",3,NA,NA
"19046","sem_total",2,"total",-4.77531401029457
"19046","sem_mujeres",2,"mujeres",-1.59666914952539
"19046","sem_jovenes",2,"jovenes",-8.00367281352821
"19046","sem_mayores",2,"mayores",-3.52268667381206
"19046","sem_uma",2,"uma",-1.9473542841794
"19046","sem_pyme",2,"pyme",-0.988195205062647
"19046","moda",2,NA,NA
"19049","sem_total",3,"total",0.942712110224808
"19049","sem_mujeres",2,"mujeres",-3.05458187280923
"19049","sem_jovenes",2,"jovenes",-4.40944881889764
"19049","sem_mayores",3,"mayores",0.135869565217384
"19049","sem_uma",3,"uma",1.77406731020087
"19049","sem_pyme",3,"pyme",3.54711572912938
"19049","moda",3,NA,NA
"19050","sem_total",2,"total",-2.52808988764041
"19050","sem_mujeres",2,"mujeres",0
"19050","sem_jovenes",2,"jovenes",-3.29670329670333
"19050","sem_mayores",2,"mayores",-2.22044604925031e-14
"19050","sem_uma",2,"uma",-4.39882697947209
"19050","sem_pyme",1,"pyme",-12.7118644067797
"19050","moda",2,NA,NA
"19051","sem_total",3,"total",3.44827586206895
"19051","sem_mujeres",3,"mujeres",7.52688172043012
"19051","sem_jovenes",3,"jovenes",2.77777777777777
"19051","sem_mayores",3,"mayores",15.3846153846154
"19051","sem_uma",3,"uma",4.06976744186047
"19051","sem_pyme",2,"pyme",0
"19051","moda",3,NA,NA
"20002","sem_total",1,"total",-42.0289855072464
"20002","sem_mujeres",1,"mujeres",-10.8055009823183
"20002","sem_jovenes",1,"jovenes",-76.0135135135135
"20002","sem_mayores",1,"mayores",-29.9862448418157
"20002","sem_uma",1,"uma",-76.7023346303502
"20002","sem_pyme",2,"pyme",-0.416666666666632
"20002","moda",1,NA,NA
"20005","sem_total",2,"total",-6.87500000000004
"20005","sem_mujeres",3,"mujeres",5.40540540540542
"20005","sem_jovenes",1,"jovenes",-27.7777777777778
"20005","sem_mayores",2,"mayores",-9.99999999999996
"20005","sem_uma",2,"uma",-6.9182389937107
"20005","sem_pyme",3,"pyme",7.22891566265065
"20005","moda",2,NA,NA
"20006","sem_total",1,"total",-38.7622149837134
"20006","sem_mujeres",1,"mujeres",-18.75
"20006","sem_jovenes",1,"jovenes",-43.8356164383562
"20006","sem_mayores",1,"mayores",-57.8947368421053
"20006","sem_uma",1,"uma",-39.5973154362416
"20006","sem_pyme",3,"pyme",74.0740740740741
"20006","moda",1,NA,NA
"20007","sem_total",NA,"total",NA
"20007","sem_mujeres",NA,"mujeres",NA
"20007","sem_jovenes",NA,"jovenes",NA
"20007","sem_mayores",NA,"mayores",NA
"20007","sem_uma",NA,"uma",NA
"20007","sem_pyme",NA,"pyme",NA
"20007","moda",NA,NA,NA
"20009","sem_total",1,"total",-90
"20009","sem_mujeres",2,"mujeres",0
"20009","sem_jovenes",2,"jovenes",0
"20009","sem_mayores",1,"mayores",-66.6666666666667
"20009","sem_uma",1,"uma",-90
"20009","sem_pyme",1,"pyme",-90
"20009","moda",1,NA,NA
"20010","sem_total",2,"total",-5.32052945756554
"20010","sem_mujeres",2,"mujeres",0
"20010","sem_jovenes",1,"jovenes",-11.7493472584856
"20010","sem_mayores",3,"mayores",0.5366726296959
"20010","sem_uma",2,"uma",-3.42379958246348
"20010","sem_pyme",3,"pyme",4.4736842105263
"20010","moda",2,NA,NA
"20012","sem_total",3,"total",6.25
"20012","sem_mujeres",2,"mujeres",0
"20012","sem_jovenes",3,"jovenes",200
"20012","sem_mayores",3,"mayores",33.3333333333333
"20012","sem_uma",2,"uma",-1.11022302462516e-14
"20012","sem_pyme",3,"pyme",6.25
"20012","moda",3,NA,NA
"20013","sem_total",3,"total",6.66666666666667
"20013","sem_mujeres",3,"mujeres",125
"20013","sem_jovenes",2,"jovenes",0
"20013","sem_mayores",2,"mayores",0
"20013","sem_uma",3,"uma",6.66666666666667
"20013","sem_pyme",3,"pyme",6.66666666666667
"20013","moda",3,NA,NA
"20014","sem_total",2,"total",-4.07387289516566
"20014","sem_mujeres",2,"mujeres",-9.44700460829493
"20014","sem_jovenes",1,"jovenes",-21.6814159292035
"20014","sem_mayores",2,"mayores",-8.8888888888889
"20014","sem_uma",2,"uma",-7.35735735735736
"20014","sem_pyme",1,"pyme",-12.1524201853759
"20014","moda",2,NA,NA
"20016","sem_total",NA,"total",NA
"20016","sem_mujeres",NA,"mujeres",NA
"20016","sem_jovenes",NA,"jovenes",NA
"20016","sem_mayores",NA,"mayores",NA
"20016","sem_uma",NA,"uma",NA
"20016","sem_pyme",NA,"pyme",NA
"20016","moda",NA,NA,NA
"20020","sem_total",2,"total",0
"20020","sem_mujeres",2,"mujeres",0
"20020","sem_jovenes",NA,"jovenes",NA
"20020","sem_mayores",2,"mayores",0
"20020","sem_uma",2,"uma",0
"20020","sem_pyme",2,"pyme",0
"20020","moda",2,NA,NA
"20021","sem_total",1,"total",-29.3774319066148
"20021","sem_mujeres",1,"mujeres",-12.0141342756184
"20021","sem_jovenes",1,"jovenes",-64.0776699029126
"20021","sem_mayores",1,"mayores",-17.9856115107914
"20021","sem_uma",1,"uma",-45.4198473282443
"20021","sem_pyme",1,"pyme",-23.6947791164658
"20021","moda",1,NA,NA
"20022","sem_total",2,"total",0
"20022","sem_mujeres",2,"mujeres",0
"20022","sem_jovenes",NA,"jovenes",NA
"20022","sem_mayores",NA,"mayores",NA
"20022","sem_uma",2,"uma",0
"20022","sem_pyme",2,"pyme",0
"20022","moda",2,NA,NA
"20023","sem_total",3,"total",5.96026490066224
"20023","sem_mujeres",3,"mujeres",10.5263157894736
"20023","sem_jovenes",1,"jovenes",-15.3846153846154
"20023","sem_mayores",1,"mayores",-22.2222222222222
"20023","sem_uma",3,"uma",18.8235294117648
"20023","sem_pyme",3,"pyme",13.1578947368421
"20023","moda",3,NA,NA
"20024","sem_total",NA,"total",NA
"20024","sem_mujeres",NA,"mujeres",NA
"20024","sem_jovenes",NA,"jovenes",NA
"20024","sem_mayores",NA,"mayores",NA
"20024","sem_uma",NA,"uma",NA
"20024","sem_pyme",NA,"pyme",NA
"20024","moda",NA,NA,NA
"20025","sem_total",3,"total",3.61990950226241
"20025","sem_mujeres",1,"mujeres",-32.3529411764706
"20025","sem_jovenes",3,"jovenes",18.1818181818183
"20025","sem_mayores",2,"mayores",-5.26315789473681
"20025","sem_uma",3,"uma",3.18181818181817
"20025","sem_pyme",3,"pyme",53.5714285714286
"20025","moda",3,NA,NA
"20026","sem_total",1,"total",-17.1428571428571
"20026","sem_mujeres",1,"mujeres",-13.0434782608696
"20026","sem_jovenes",1,"jovenes",-100
"20026","sem_mayores",3,"mayores",100
"20026","sem_uma",1,"uma",-23.9130434782609
"20026","sem_pyme",1,"pyme",-17.1428571428571
"20026","moda",1,NA,NA
"20028","sem_total",3,"total",41.9354838709677
"20028","sem_mujeres",3,"mujeres",25.242718446602
"20028","sem_jovenes",3,"jovenes",22
"20028","sem_mayores",3,"mayores",29.7872340425532
"20028","sem_uma",3,"uma",35.1206434316354
"20028","sem_pyme",3,"pyme",20.4819277108434
"20028","moda",3,NA,NA
"20030","sem_total",1,"total",-15.530303030303
"20030","sem_mujeres",3,"mujeres",28.169014084507
"20030","sem_jovenes",1,"jovenes",-34.375
"20030","sem_mayores",2,"mayores",-3.33066907387547e-14
"20030","sem_uma",1,"uma",-17.7725118483412
"20030","sem_pyme",2,"pyme",-5.97014925373134
"20030","moda",1,NA,NA
"20031","sem_total",2,"total",0
"20031","sem_mujeres",1,"mujeres",-33.3333333333333
"20031","sem_jovenes",NA,"jovenes",NA
"20031","sem_mayores",2,"mayores",0
"20031","sem_uma",2,"uma",0
"20031","sem_pyme",2,"pyme",0
"20031","moda",2,NA,NA
"20033","sem_total",3,"total",21.011673151751
"20033","sem_mujeres",3,"mujeres",45
"20033","sem_jovenes",3,"jovenes",122.222222222222
"20033","sem_mayores",2,"mayores",0
"20033","sem_uma",3,"uma",69.0647482014389
"20033","sem_pyme",2,"pyme",-2.89855072463767
"20033","moda",3,NA,NA
"20034","sem_total",3,"total",35.2941176470588
"20034","sem_mujeres",1,"mujeres",-20
"20034","sem_jovenes",3,"jovenes",100
"20034","sem_mayores",NA,"mayores",NA
"20034","sem_uma",3,"uma",50
"20034","sem_pyme",3,"pyme",35.2941176470588
"20034","moda",3,NA,NA
"20035","sem_total",NA,"total",NA
"20035","sem_mujeres",NA,"mujeres",NA
"20035","sem_jovenes",NA,"jovenes",NA
"20035","sem_mayores",NA,"mayores",NA
"20035","sem_uma",NA,"uma",NA
"20035","sem_pyme",NA,"pyme",NA
"20035","moda",NA,NA,NA
"20036","sem_total",3,"total",450
"20036","sem_mujeres",2,"mujeres",0
"20036","sem_jovenes",NA,"jovenes",NA
"20036","sem_mayores",NA,"mayores",NA
"20036","sem_uma",3,"uma",450
"20036","sem_pyme",3,"pyme",450
"20036","moda",3,NA,NA
"20037","sem_total",3,"total",30.3030303030303
"20037","sem_mujeres",3,"mujeres",25
"20037","sem_jovenes",2,"jovenes",0
"20037","sem_mayores",2,"mayores",0
"20037","sem_uma",3,"uma",30.3030303030303
"20037","sem_pyme",3,"pyme",30.3030303030303
"20037","moda",3,NA,NA
"20039","sem_total",3,"total",2.53342716396903
"20039","sem_mujeres",3,"mujeres",2.54083484573504
"20039","sem_jovenes",2,"jovenes",-1.61550888529887
"20039","sem_mayores",3,"mayores",12.3931623931624
"20039","sem_uma",3,"uma",5.69581280788178
"20039","sem_pyme",3,"pyme",3.5598705501618
"20039","moda",3,NA,NA
"20040","sem_total",1,"total",-69.2307692307692
"20040","sem_mujeres",3,"mujeres",100
"20040","sem_jovenes",2,"jovenes",0
"20040","sem_mayores",2,"mayores",0
"20040","sem_uma",1,"uma",-69.2307692307692
"20040","sem_pyme",1,"pyme",-69.2307692307692
"20040","moda",1,NA,NA
"20041","sem_total",3,"total",8.4507042253521
"20041","sem_mujeres",3,"mujeres",5
"20041","sem_jovenes",3,"jovenes",9.09090909090913
"20041","sem_mayores",2,"mayores",0
"20041","sem_uma",3,"uma",7.35294117647061
"20041","sem_pyme",3,"pyme",8.4507042253521
"20041","moda",3,NA,NA
"20042","sem_total",1,"total",-12.1019108280255
"20042","sem_mujeres",1,"mujeres",-18.5897435897436
"20042","sem_jovenes",3,"jovenes",18.5185185185185
"20042","sem_mayores",1,"mayores",-16.3265306122449
"20042","sem_uma",2,"uma",-4.44089209850063e-14
"20042","sem_pyme",2,"pyme",-7.29613733905579
"20042","moda",1,NA,NA
"20043","sem_total",2,"total",-4.59310081951592
"20043","sem_mujeres",2,"mujeres",-5.4005934718101
"20043","sem_jovenes",1,"jovenes",-13.4615384615385
"20043","sem_mayores",3,"mayores",2.20820189274447
"20043","sem_uma",2,"uma",-3.67433254031193
"20043","sem_pyme",2,"pyme",-2.39058477381391
"20043","moda",2,NA,NA
"20044","sem_total",2,"total",-3.61774744027306
"20044","sem_mujeres",2,"mujeres",-4.13669064748203
"20044","sem_jovenes",2,"jovenes",-5.3763440860215
"20044","sem_mayores",3,"mayores",2.2346368715084
"20044","sem_uma",2,"uma",-4.54545454545454
"20044","sem_pyme",3,"pyme",3.83036935704517
"20044","moda",2,NA,NA
"20045","sem_total",3,"total",19.6428571428571
"20045","sem_mujeres",3,"mujeres",13.18407960199
"20045","sem_jovenes",3,"jovenes",11.340206185567
"20045","sem_mayores",3,"mayores",15.3846153846154
"20045","sem_uma",3,"uma",18.2481751824817
"20045","sem_pyme",3,"pyme",16.5289256198347
"20045","moda",3,NA,NA
"20049","sem_total",3,"total",10
"20049","sem_mujeres",2,"mujeres",0
"20049","sem_jovenes",2,"jovenes",0
"20049","sem_mayores",2,"mayores",0
"20049","sem_uma",3,"uma",10
"20049","sem_pyme",3,"pyme",10
"20049","moda",2,NA,NA
"20049","sem_total",3,"total",10
"20049","sem_mujeres",2,"mujeres",0
"20049","sem_jovenes",2,"jovenes",0
"20049","sem_mayores",2,"mayores",0
"20049","sem_uma",3,"uma",10
"20049","sem_pyme",3,"pyme",10
"20049","moda",3,NA,NA
"20051","sem_total",3,"total",27.2727272727272
"20051","sem_mujeres",3,"mujeres",35
"20051","sem_jovenes",2,"jovenes",0
"20051","sem_mayores",3,"mayores",33.3333333333333
"20051","sem_uma",3,"uma",183.333333333333
"20051","sem_pyme",3,"pyme",27.2727272727272
"20051","moda",3,NA,NA
"20052","sem_total",3,"total",43.1818181818182
"20052","sem_mujeres",2,"mujeres",0
"20052","sem_jovenes",1,"jovenes",-16.6666666666667
"20052","sem_mayores",1,"mayores",-50
"20052","sem_uma",3,"uma",46.5116279069767
"20052","sem_pyme",3,"pyme",43.1818181818182
"20052","moda",3,NA,NA
"20055","sem_total",1,"total",-80.5309734513274
"20055","sem_mujeres",1,"mujeres",-41.6666666666667
"20055","sem_jovenes",1,"jovenes",-66.6666666666667
"20055","sem_mayores",1,"mayores",-83.3333333333333
"20055","sem_uma",1,"uma",-74.6666666666667
"20055","sem_pyme",2,"pyme",0
"20055","moda",1,NA,NA
"20056","sem_total",3,"total",8.33333333333333
"20056","sem_mujeres",3,"mujeres",33.3333333333333
"20056","sem_jovenes",3,"jovenes",33.3333333333333
"20056","sem_mayores",1,"mayores",-16.6666666666667
"20056","sem_uma",3,"uma",8.33333333333333
"20056","sem_pyme",3,"pyme",8.33333333333333
"20056","moda",3,NA,NA
"20057","sem_total",3,"total",1.50699677072121
"20057","sem_mujeres",2,"mujeres",-3.03030303030303
"20057","sem_jovenes",2,"jovenes",-8.86075949367089
"20057","sem_mayores",2,"mayores",0
"20057","sem_uma",2,"uma",-0.473933649289116
"20057","sem_pyme",3,"pyme",21.1778029445074
"20057","moda",2,NA,NA
"20059","sem_total",2,"total",-0.813008130081283
"20059","sem_mujeres",2,"mujeres",-1.82926829268292
"20059","sem_jovenes",1,"jovenes",-20.4081632653061
"20059","sem_mayores",3,"mayores",9.8360655737705
"20059","sem_uma",2,"uma",-0.106837606837584
"20059","sem_pyme",2,"pyme",-7.9457364341085
"20059","moda",2,NA,NA
"20060","sem_total",1,"total",-75
"20060","sem_mujeres",NA,"mujeres",NA
"20060","sem_jovenes",NA,"jovenes",NA
"20060","sem_mayores",NA,"mayores",NA
"20060","sem_uma",1,"uma",-75
"20060","sem_pyme",1,"pyme",-75
"20060","moda",1,NA,NA
"20061","sem_total",3,"total",75
"20061","sem_mujeres",3,"mujeres",60
"20061","sem_jovenes",3,"jovenes",33.3333333333333
"20061","sem_mayores",3,"mayores",166.666666666667
"20061","sem_uma",3,"uma",75
"20061","sem_pyme",3,"pyme",56.25
"20061","moda",3,NA,NA
"20063","sem_total",3,"total",20
"20063","sem_mujeres",3,"mujeres",33.3333333333333
"20063","sem_jovenes",3,"jovenes",200
"20063","sem_mayores",2,"mayores",0
"20063","sem_uma",3,"uma",20
"20063","sem_pyme",3,"pyme",20
"20063","moda",3,NA,NA
"20064","sem_total",3,"total",161.538461538461
"20064","sem_mujeres",1,"mujeres",-16.6666666666667
"20064","sem_jovenes",3,"jovenes",400
"20064","sem_mayores",1,"mayores",-85.7142857142857
"20064","sem_uma",3,"uma",170.833333333333
"20064","sem_pyme",3,"pyme",161.538461538461
"20064","moda",3,NA,NA
"20065","sem_total",2,"total",0
"20065","sem_mujeres",2,"mujeres",0
"20065","sem_jovenes",2,"jovenes",0
"20065","sem_mayores",NA,"mayores",NA
"20065","sem_uma",2,"uma",0
"20065","sem_pyme",2,"pyme",0
"20065","moda",2,NA,NA
"20066","sem_total",3,"total",9.52380952380951
"20066","sem_mujeres",2,"mujeres",0
"20066","sem_jovenes",2,"jovenes",0
"20066","sem_mayores",1,"mayores",-60
